country,year,iso_code,population,gdp,cement_co2,coal_co2,flaring_co2,gas_co2,oil_co2,other_industry_co2
occoroM,1957,MAR,10831992,25812570112.000,0.250,0.849,0.000,0.007,1.947,
occoroM,1958,MAR,,25980993536.000,0.200,0.866,0.000,0.004,2.197,
occoroM,1959,MAR,11452438,26141022208.000,0.247,0.861,0.000,0.007,2.253,
occoroM,1960,MAR,11769782,26312833024.000,0.287,0.876,0.000,0.018,2.455,
occoroM,1961,MAR,12081717,27230300160.000,0.312,0.864,0.000,0.018,2.577,
occoroM,1962,MAR,12404766,28176150528.000,0.346,0.792,0.000,0.018,1.919,
occoroM,1963,MAR,12726695,29166698496.000,0.374,0.846,0.000,0.022,2.711,
occoroM,1964,MAR,13044255,30203185152.000,,,,,,
occoroM,1965,MAR,,31254994944.000,0.389,0.773,0.000,0.022,3.070,
occoroM,1966,MAR,,32995102720.000,,,,,,
occoroM,1967,MAR,,34843127808.000,,,,,,
occoroM,1968,MAR,,36768419840.000,0.491,1.063,0.000,0.022,4.045,
occoroM,1969,MAR,14876983,38839439360.000,0.574,1.059,0.000,0.081,4.104,
occoroM,1970,MAR,15274357,40982290432.000,0.694,1.209,0.000,0.092,5.287,
occoroM,1971,MAR,15677305,43295739904.000,,,,,,
occoroM,1972,MAR,16081446,44317380608.000,0.755,1.587,0.000,0.106,5.579,
occoroM,1973,MAR,16489462,45895618560.000,0.786,1.565,0.000,0.136,7.126,
occoroM,1974,MAR,,48382644224.000,,,,,,
occoroM,1975,MAR,17325328,51629449216.000,0.974,1.765,0.000,0.147,8.179,
occoroM,1976,MAR,,57286406144.000,,,,,,
occoroM,1977,MAR,18206480,60121206784.000,1.362,1.807,0.000,0.132,9.324,
occoroM,1978,MAR,18679864,61864820736.000,1.329,1.824,0.000,0.161,9.678,
occoroM,1979,MAR,,64683991040.000,1.539,1.774,0.000,0.143,12.394,
occoroM,1980,MAR,19678446,70582902784.000,1.656,1.704,0.000,0.128,12.329,
occoroM,1981,MAR,20208270,68608380928.000,1.670,1.803,0.000,0.183,12.062,
occoroM,1982,MAR,20746774,75240267776.000,,,,,,
occoroM,1983,MAR,21287382,74825383936.000,1.761,2.495,0.000,0.161,13.209,
occoroM,1984,MAR,21817268,77950836736.000,1.633,2.147,0.000,0.161,13.704,
occoroM,1985,MAR,,82816245760.000,,,,,,
occoroM,1986,MAR,22824446,89314713600.000,,,,,,
occoroM,1987,MAR,23279934,87281655808.000,,,,,,
occoroM,1988,MAR,23720600,96219234304.000,,,,,,
occoroM,1989,MAR,24148104,98443640832.000,1.853,4.779,0.000,0.117,15.912,
occoroM,1990,MAR,24570816,102154756096.000,1.842,4.221,0.000,0.110,16.125,
occoroM,1991,MAR,24988088,109740064768.000,2.514,4.874,0.000,0.073,16.227,
occoroM,1992,MAR,25400676,107664064512.000,,,,,,
occoroM,1993,MAR,25806782,107072643072.000,2.732,4.763,0.000,0.048,19.237,
occoroM,1994,MAR,26201554,118651281408.000,2.714,5.309,0.000,0.044,20.057,
occoroM,1995,MAR,,112285409280.000,2.718,6.314,0.000,0.026,19.693,
occoroM,1996,MAR,26999094,126007525376.000,,,,,,
occoroM,1997,MAR,,123891490816.000,3.032,7.682,0.000,0.066,19.197,
occoroM,1998,MAR,27791828,132709015552.000,3.086,8.570,0.000,0.066,19.159,
occoroM,1999,MAR,28176992,134068871168.000,,,,,,
ramnayM,1850,MMR,3932075,,,,,,,
ramnayM,1851,MMR,,,,,,,,
ramnayM,1852,MMR,3951619,,,,,,,
ramnayM,1853,MMR,,,,,,,,
ramnayM,1854,MMR,,,,,,,,
ramnayM,1855,MMR,3981090,,,,,,,
ramnayM,1856,MMR,,,,,,,,
ramnayM,1857,MMR,,,,,,,,
ramnayM,1858,MMR,4010714,,,,,,,
ramnayM,1859,MMR,,,,,,,,
ramnayM,1860,MMR,4030549,,,,,,,
ramnayM,1861,MMR,4040491,,,,,,,
ramnayM,1862,MMR,4050451,,,,,,,
ramnayM,1863,MMR,4060428,,,,,,,
ramnayM,1864,MMR,4070421,,,,,,,
ramnayM,1865,MMR,4080431,,,,,,,
ramnayM,1866,MMR,,,,,,,,
ramnayM,1867,MMR,4100503,,,,,,,
ramnayM,1868,MMR,4110564,,,,,,,
ramnayM,1869,MMR,,,,,,,,
ramnayM,1870,MMR,4089958,3408734976.000,,,,,,
ramnayM,1871,MMR,4059643,,,,,,,
ramnayM,1872,MMR,,,,,,,,
ramnayM,1873,MMR,,,,,,,,
ramnayM,1874,MMR,3904264,,,,,,,
ramnayM,1875,MMR,3849453,,,,,,,
ramnayM,1876,MMR,3795403,,,,,,,
ramnayM,1877,MMR,,,,,,,,
ramnayM,1878,MMR,3689549,,,,,,,
ramnayM,1879,MMR,,,,,,,,
ramnayM,1880,MMR,3772362,,,,,,,
ramnayM,1881,MMR,3914653,,,,,,,
ramnayM,1882,MMR,4129245,,,,,,,
ramnayM,1883,MMR,4420274,,,,,,,
ramnayM,1884,MMR,,,,,,,,
ramnayM,1885,MMR,,,,,,,,
ramnayM,1886,MMR,5422250,,,,,,,
ramnayM,1887,MMR,,,,,,,,
ramnayM,1888,MMR,6213391,,,,,,,
ramnayM,1889,MMR,,,,,,,,
ramnayM,1890,MMR,6940165,,,,,,,
ramnayM,1891,MMR,7250209,,,,,,,
ramnayM,1892,MMR,7519019,,,,,,,
ramnayM,1893,MMR,7741902,,,,,,,
ramnayM,1894,MMR,7971375,,,,,,,
ramnayM,1895,MMR,8207634,,,,,,,
ramnayM,1896,MMR,,,,,,,,
ramnayM,1897,MMR,,,,,,,,
ramnayM,1898,MMR,8959148,,,,,,,
ramnayM,1899,MMR,9196169,,,,,,,
ramnayM,1900,MMR,9411380,,,,,,,
ramnayM,1901,MMR,9603751,11685860352.000,,,,,,
ramnayM,1902,MMR,9772217,,,,,,,
ramnayM,1903,MMR,9915677,,,,,,,
ramnayM,1904,MMR,10061221,,,,,,,
ramnayM,1905,MMR,10208880,,,,,,,
ramnayM,1906,MMR,10358684,10168246272.000,,,,,,
ramnayM,1907,MMR,,,,,,,,
ramnayM,1908,MMR,10664851,,,,,,,
ramnayM,1909,MMR,10806140,,,,,,,
ramnayM,1910,MMR,10934246,,,,,,,
ramnayM,1911,MMR,11048878,11727320064.000,,,,,,
ramnayM,1912,MMR,11149741,,,,,,,
ramnayM,1913,MMR,11236535,13459991552.000,,,,,,
ramnayM,1914,MMR,11323979,,,,,,,
ramnayM,1915,MMR,11412080,,,,,,,
ramnayM,1916,MMR,11500841,16596799488.000,,,,,,
ramnayM,1917,MMR,11590266,,,,,,,
ramnayM,1918,MMR,11697676,,,,,,,
ramnayM,1919,MMR,11808638,,,,,,,
ramnayM,1920,MMR,,,,,,,,
ramnayM,1921,MMR,,14969195520.000,,,,,,
ramnayM,1922,MMR,12163444,,,,,,,
ramnayM,1923,MMR,12289223,,,,,,,
ramnayM,1924,MMR,12416302,,,,,,,
ramnayM,1925,MMR,12544694,,,,,,,
ramnayM,1926,MMR,,18069458944.000,,,,,,
ramnayM,1927,MMR,,,,,,,,
ramnayM,1928,MMR,12937894,,0.000,0.000,0.000,0.000,3.158,
ramnayM,1929,MMR,,,0.000,0.000,0.000,0.000,3.048,
ramnayM,1930,MMR,13231889,,0.000,0.000,0.000,0.000,3.085,
ramnayM,1931,MMR,13393893,21091145728.000,0.000,0.000,0.000,0.000,2.935,
ramnayM,1932,MMR,13566191,,0.000,0.000,0.000,0.000,2.979,
ramnayM,1933,MMR,,,,,,,,
ramnayM,1934,MMR,13934287,,0.000,0.000,0.000,0.000,3.063,
ramnayM,1935,MMR,,,0.000,0.000,0.000,0.000,3.026,
ramnayM,1936,MMR,14312370,20985888768.000,0.000,0.000,0.000,0.000,3.111,
ramnayM,1937,MMR,14505241,,0.000,0.000,0.000,0.000,3.217,
ramnayM,1938,MMR,14700712,19051100160.000,,,,,,
ramnayM,1939,MMR,14907053,,0.000,0.000,0.000,0.000,3.232,
ramnayM,1940,MMR,,,0.000,0.000,0.000,0.000,3.173,
ramnayM,1941,MMR,,,,,,,,
ramnayM,1942,MMR,,,,,,,,
ramnayM,1943,MMR,15846821,,0.000,0.000,0.000,0.000,0.410,
ramnayM,1944,MMR,16103601,,,,,,,
ramnayM,1945,MMR,16364542,,,,,,,
ramnayM,1946,MMR,16629712,,,,,,,
ramnayM,1947,MMR,16899178,,0.000,0.000,0.000,0.000,0.026,
ramnayM,1948,MMR,,,0.000,0.000,0.000,0.000,0.154,
ramnayM,1949,MMR,17450542,,,,,,,
ramnayM,1950,MMR,17731816,12296711168.000,0.000,0.410,0.000,0.004,0.388,
ramnayM,1951,MMR,,14069449728.000,0.007,0.372,0.000,0.004,0.533,
ramnayM,1952,MMR,18391996,14386938880.000,0.022,0.550,0.000,0.007,0.553,
ramnayM,1953,MMR,,14772087808.000,,,,,,
ramnayM,1954,MMR,19126432,13842403328.000,0.029,0.725,0.000,0.011,0.696,
ramnayM,1955,MMR,19522788,15661146112.000,0.029,0.553,0.000,0.011,0.828,
ramnayM,1956,MMR,19935520,16703266816.000,0.018,0.671,0.000,0.015,0.953,
ramnayM,1957,MMR,,17669511168.000,0.018,0.747,0.000,0.011,1.323,
ramnayM,1958,MMR,,17186248704.000,0.018,0.916,0.000,0.018,1.458,
ramnayM,1959,MMR,21252048,19875870720.000,,,,,,
ramnayM,1960,MMR,21720702,20532299776.000,0.022,0.938,0.000,0.040,1.715,
ramnayM,1961,MMR,22203106,21001740288.000,,,,,,
ramnayM,1962,MMR,22699698,22834237440.000,,,,,,
ramnayM,1963,MMR,23210688,23503927296.000,0.062,0.575,0.000,0.029,1.968,
ramnayM,1964,MMR,,23902439424.000,0.065,0.594,0.000,0.007,2.191,
ramnayM,1965,MMR,24286880,24513335296.000,0.065,0.370,0.000,0.015,2.275,
ramnayM,1966,MMR,,23494008832.000,,,,,,
ramnayM,1967,MMR,25440032,24167892992.000,0.065,0.550,0.000,0.015,2.986,
ramnayM,1968,MMR,26044118,25735237632.000,,,,,,
ramnayM,1969,MMR,26659482,26819960832.000,,,,,,
ramnayM,1970,MMR,27284118,28023011328.000,,,,,,
ramnayM,1971,MMR,27914954,28931649536.000,0.098,0.601,0.341,0.128,3.931,
ramnayM,1972,MMR,28551956,29129007104.000,0.098,0.381,0.418,0.198,3.800,
ramnayM,1973,MMR,29165356,29264171008.000,,,,,,
ramnayM,1974,MMR,,30781978624.000,0.084,0.436,0.396,0.202,3.554,
ramnayM,1975,MMR,30344282,32064126976.000,0.091,0.670,0.300,0.351,3.170,
ramnayM,1976,MMR,30941380,34051362816.000,0.115,0.436,0.238,0.484,3.620,
ramnayM,1977,MMR,31554606,36056281088.000,,,,,,
ramnayM,1978,MMR,32185602,38395412480.000,,,,,,
ramnayM,1979,MMR,32821776,40182624256.000,0.184,0.143,0.440,0.539,3.781,
ramnayM,1980,MMR,,43641085952.000,0.181,0.154,0.491,0.653,4.029,
ramnayM,1981,MMR,,46093430784.000,0.145,0.205,0.059,0.809,4.405,
ramnayM,1982,MMR,34742592,48612241408.000,,,,,,
ramnayM,1983,MMR,,50756358144.000,0.152,0.242,0.095,0.989,4.276,
ramnayM,1984,MMR,36159844,53220601856.000,0.137,0.267,0.084,1.326,4.734,
ramnayM,1985,MMR,36881024,54736502784.000,0.209,0.289,0.073,1.792,4.313,
ramnayM,1986,MMR,37572344,54201450496.000,0.187,0.187,0.099,2.081,4.203,
ramnayM,1987,MMR,38233172,51998273536.000,,,,,,
ramnayM,1988,MMR,,46103011328.000,0.148,0.121,0.018,2.109,1.691,
ramnayM,1989,MMR,,47782109184.000,,,,,,
ramnayM,1990,MMR,,49171472384.000,,,,,,
ramnayM,1991,MMR,40680540,48063926272.000,0.180,0.289,0.007,1.641,2.019,
ramnayM,1992,MMR,,51891171328.000,0.189,0.121,0.011,1.616,2.906,
ramnayM,1993,MMR,,54198378496.000,0.162,0.051,0.015,1.993,3.081,
ramnayM,1994,MMR,42337112,57338245120.000,0.191,0.040,0.000,2.492,3.451,
ramnayM,1995,MMR,42880188,60452843520.000,,,,,,
ramnayM,1996,MMR,43423376,63378624512.000,0.204,0.048,0.000,3.026,3.909,
ramnayM,1997,MMR,43972060,65935167488.000,0.209,0.051,0.000,3.270,3.889,
ramnayM,1998,MMR,,68698886144.000,,,,,,
ramnayM,1999,MMR,45041644,75075477504.000,0.136,0.366,0.029,2.979,5.423,
aibimaN,1850,NAM,119203,,,,,,,
aibimaN,1851,NAM,119393,,,,,,,
aibimaN,1852,NAM,120149,,,,,,,
aibimaN,1853,NAM,121470,,,,,,,
aibimaN,1854,NAM,122806,,,,,,,
aibimaN,1855,NAM,,,,,,,,
aibimaN,1856,NAM,125522,,,,,,,
aibimaN,1857,NAM,126902,,,,,,,
aibimaN,1858,NAM,128297,,,,,,,
aibimaN,1859,NAM,129708,,,,,,,
aibimaN,1860,NAM,131133,,,,,,,
aibimaN,1861,NAM,132575,,,,,,,
aibimaN,1862,NAM,,,,,,,,
aibimaN,1863,NAM,135505,,,,,,,
aibimaN,1864,NAM,,,,,,,,
aibimaN,1865,NAM,138500,,,,,,,
aibimaN,1866,NAM,,,,,,,,
aibimaN,1867,NAM,141560,,,,,,,
aibimaN,1868,NAM,143115,,,,,,,
aibimaN,1869,NAM,144687,,,,,,,
aibimaN,1870,NAM,146277,,,,,,,
aibimaN,1871,NAM,147884,,,,,,,
aibimaN,1872,NAM,,,,,,,,
aibimaN,1873,NAM,151150,,,,,,,
aibimaN,1874,NAM,152810,,,,,,,
aibimaN,1875,NAM,154488,,,,,,,
aibimaN,1876,NAM,156184,,,,,,,
aibimaN,1877,NAM,157899,,,,,,,
aibimaN,1878,NAM,159632,,,,,,,
aibimaN,1879,NAM,,,,,,,,
aibimaN,1880,NAM,,,,,,,,
aibimaN,1881,NAM,164947,,,,,,,
aibimaN,1882,NAM,,,,,,,,
aibimaN,1883,NAM,,,,,,,,
aibimaN,1884,NAM,170438,,,,,,,
aibimaN,1885,NAM,,,,,,,,
aibimaN,1886,NAM,174199,,,,,,,
aibimaN,1887,NAM,176110,,,,,,,
aibimaN,1888,NAM,178043,,,,,,,
aibimaN,1889,NAM,179996,,,,,,,
aibimaN,1890,NAM,181970,,,,,,,
aibimaN,1891,NAM,183966,,,,,,,
aibimaN,1892,NAM,185984,,,,,,,
aibimaN,1893,NAM,,,,,,,,
aibimaN,1894,NAM,,,,,,,,
aibimaN,1895,NAM,192170,,,,,,,
aibimaN,1896,NAM,194278,,,,,,,
aibimaN,1897,NAM,196408,,,,,,,
aibimaN,1898,NAM,198561,,,,,,,
aibimaN,1899,NAM,200995,,,,,,,
aibimaN,1900,NAM,203718,,,,,,,
aibimaN,1901,NAM,206737,,,,,,,
aibimaN,1902,NAM,210061,,,,,,,
aibimaN,1903,NAM,213697,,,,,,,
aibimaN,1904,NAM,217396,,,,,,,
aibimaN,1905,NAM,221159,,,,,,,
aibimaN,1906,NAM,224987,,,,,,,
aibimaN,1907,NAM,228881,,,,,,,
aibimaN,1908,NAM,232842,,,,,,,
aibimaN,1909,NAM,,,,,,,,
aibimaN,1910,NAM,,,,,,,,
aibimaN,1911,NAM,244862,,,,,,,
aibimaN,1912,NAM,248913,,,,,,,
aibimaN,1913,NAM,252985,,,,,,,
aibimaN,1914,NAM,257124,,,,,,,
aibimaN,1915,NAM,261330,,,,,,,
aibimaN,1916,NAM,265605,,,,,,,
aibimaN,1917,NAM,269950,,,,,,,
aibimaN,1918,NAM,,,,,,,,
aibimaN,1919,NAM,278697,,,,,,,
aibimaN,1920,NAM,283647,,,,,,,
aibimaN,1921,NAM,289000,,,,,,,
aibimaN,1922,NAM,294767,,,,,,,
aibimaN,1923,NAM,300962,,,,,,,
aibimaN,1924,NAM,307287,,,,,,,
aibimaN,1925,NAM,,,,,,,,
aibimaN,1926,NAM,320339,,,,,,,
aibimaN,1927,NAM,,,,,,,,
aibimaN,1928,NAM,,,,,,,,
aibimaN,1929,NAM,340906,,,,,,,
aibimaN,1930,NAM,347953,,,,,,,
aibimaN,1931,NAM,,,,,,,,
aibimaN,1932,NAM,362313,,,,,,,
aibimaN,1933,NAM,369626,,,,,,,
aibimaN,1934,NAM,,,,,,,,
aibimaN,1935,NAM,384698,,,,,,,
aibimaN,1936,NAM,,,,,,,,
aibimaN,1937,NAM,400385,,,,,,,
aibimaN,1938,NAM,408467,,,,,,,
aibimaN,1939,NAM,,,,,,,,
aibimaN,1940,NAM,,,,,,,,
aibimaN,1941,NAM,433183,,,,,,,
aibimaN,1942,NAM,,,,,,,,
aibimaN,1943,NAM,450053,,,,,,,
aibimaN,1944,NAM,458689,,,,,,,
aibimaN,1945,NAM,467492,,,,,,,
aibimaN,1946,NAM,,,,,,,,
aibimaN,1947,NAM,485607,,,,,,,
aibimaN,1948,NAM,494926,,,,,,,
aibimaN,1949,NAM,504644,,,,,,,
aibimaN,1950,NAM,514785,1859089536.000,,,,,,
aibimaN,1951,NAM,520842,1916414592.000,,,,,,
aibimaN,1952,NAM,,1975388800.000,,,,,,
aibimaN,1953,NAM,533762,2051993600.000,,,,,,
aibimaN,1954,NAM,540490,2167285504.000,,,,,,
aibimaN,1955,NAM,547433,2237920000.000,,,,,,
aibimaN,1956,NAM,554705,2320888832.000,,,,,,
aibimaN,1957,NAM,,2410455808.000,,,,,,
aibimaN,1958,NAM,570851,2477214208.000,,,,,,
aibimaN,1959,NAM,580043,2620574208.000,,,,,,
aibimaN,1960,NAM,,2867998976.000,,,,,,
aibimaN,1961,NAM,601434,2900112896.000,,,,,,
aibimaN,1962,NAM,613816,3308291072.000,,,,,,
aibimaN,1963,NAM,,3639713792.000,,,,,,
aibimaN,1964,NAM,642057,4229748480.000,,,,,,
aibimaN,1965,NAM,,4514360320.000,,,,,,
aibimaN,1966,NAM,674821,4687573504.000,,,,,,
aibimaN,1967,NAM,,4497763840.000,,,,,,
aibimaN,1968,NAM,712434,4535325696.000,,,,,,
aibimaN,1969,NAM,,4693327360.000,,,,,,
aibimaN,1970,NAM,754475,4713505792.000,,,,,,
aibimaN,1971,NAM,777008,4960272384.000,,,,,,
aibimaN,1972,NAM,800615,5058890240.000,,,,,,
aibimaN,1973,NAM,824927,5258220544.000,,,,,,
aibimaN,1974,NAM,850094,5633366016.000,,,,,,
aibimaN,1975,NAM,876579,5760140288.000,,,,,,
aibimaN,1976,NAM,901846,5845501440.000,,,,,,
aibimaN,1977,NAM,926115,5846523392.000,,,,,,
aibimaN,1978,NAM,,6014421504.000,,,,,,
aibimaN,1979,NAM,957343,6241708032.000,,,,,,
aibimaN,1980,NAM,975998,6658126336.000,,,,,,
aibimaN,1981,NAM,987404,6738145792.000,,,,,,
aibimaN,1982,NAM,1005527,6665391104.000,,,,,,
aibimaN,1983,NAM,1033091,6504121856.000,,,,,,
aibimaN,1984,NAM,,6477849600.000,,,,,,
aibimaN,1985,NAM,1093318,6497712128.000,,,,,,
aibimaN,1986,NAM,1127991,6859107840.000,,,,,,
aibimaN,1987,NAM,1165435,7151987712.000,,,,,,
aibimaN,1988,NAM,1207959,7178627584.000,,,,,,
aibimaN,1989,NAM,1288077,7336171008.000,,,,,,
aibimaN,1990,NAM,1369016,7363139072.000,0.000,,,,,
aibimaN,1991,NAM,,7919428608.000,0.000,0.040,0.000,0.000,1.015,
aibimaN,1992,NAM,1461694,8581728256.000,0.000,0.033,0.000,0.000,1.118,
aibimaN,1993,NAM,,8429493248.000,0.000,0.238,0.000,0.000,1.150,
aibimaN,1994,NAM,,9059011584.000,,,,,,
aibimaN,1995,NAM,1605382,9444539392.000,0.000,0.044,0.000,0.000,1.576,
aibimaN,1996,NAM,1650077,9761026048.000,0.000,0.037,0.000,0.000,1.685,
aibimaN,1997,NAM,1693248,10187928576.000,0.000,0.029,0.000,0.000,1.740,
aibimaN,1998,NAM,,10539117568.000,0.000,0.029,0.000,0.000,1.788,
aibimaN,1999,NAM,1778280,10909783040.000,0.000,0.015,0.000,0.000,1.649,
uruaN,1850,NRU,1882,,,,,,,
uruaN,1851,NRU,,,,,,,,
uruaN,1852,NRU,,,,,,,,
uruaN,1853,NRU,1885,,,,,,,
uruaN,1854,NRU,,,,,,,,
uruaN,1855,NRU,,,,,,,,
uruaN,1856,NRU,,,,,,,,
uruaN,1857,NRU,1888,,,,,,,
uruaN,1858,NRU,,,,,,,,
uruaN,1859,NRU,1889,,,,,,,
uruaN,1860,NRU,1890,,,,,,,
uruaN,1861,NRU,1891,,,,,,,
uruaN,1862,NRU,1891,,,,,,,
uruaN,1863,NRU,1892,,,,,,,
uruaN,1864,NRU,1893,,,,,,,
uruaN,1865,NRU,,,,,,,,
uruaN,1866,NRU,1895,,,,,,,
uruaN,1867,NRU,1895,,,,,,,
uruaN,1868,NRU,1896,,,,,,,
uruaN,1869,NRU,1897,,,,,,,
uruaN,1870,NRU,,,,,,,,
uruaN,1871,NRU,1898,,,,,,,
uruaN,1872,NRU,1899,,,,,,,
uruaN,1873,NRU,1900,,,,,,,
uruaN,1874,NRU,1901,,,,,,,
uruaN,1875,NRU,1901,,,,,,,
uruaN,1876,NRU,1902,,,,,,,
uruaN,1877,NRU,1903,,,,,,,
uruaN,1878,NRU,,,,,,,,
uruaN,1879,NRU,1904,,,,,,,
uruaN,1880,NRU,1905,,,,,,,
uruaN,1881,NRU,1906,,,,,,,
uruaN,1882,NRU,1907,,,,,,,
uruaN,1883,NRU,1908,,,,,,,
uruaN,1884,NRU,1908,,,,,,,
uruaN,1885,NRU,1909,,,,,,,
uruaN,1886,NRU,1910,,,,,,,
uruaN,1887,NRU,,,,,,,,
uruaN,1888,NRU,1911,,,,,,,
uruaN,1889,NRU,1912,,,,,,,
uruaN,1890,NRU,,,,,,,,
uruaN,1891,NRU,1914,,,,,,,
uruaN,1892,NRU,1914,,,,,,,
uruaN,1893,NRU,,,,,,,,
uruaN,1894,NRU,1916,,,,,,,
uruaN,1895,NRU,1917,,,,,,,
uruaN,1896,NRU,1917,,,,,,,
uruaN,1897,NRU,1918,,,,,,,
uruaN,1898,NRU,,,,,,,,
uruaN,1899,NRU,1920,,,,,,,
uruaN,1900,NRU,1921,,,,,,,
uruaN,1901,NRU,,,,,,,,
uruaN,1902,NRU,1922,,,,,,,
uruaN,1903,NRU,1923,,,,,,,
uruaN,1904,NRU,,,,,,,,
uruaN,1905,NRU,1924,,,,,,,
uruaN,1906,NRU,,,,,,,,
uruaN,1907,NRU,1926,,,,,,,
uruaN,1908,NRU,1927,,,,,,,
uruaN,1909,NRU,,,,,,,,
uruaN,1910,NRU,1928,,,,,,,
uruaN,1911,NRU,1929,,,,,,,
uruaN,1912,NRU,1930,,,,,,,
uruaN,1913,NRU,1930,,,,,,,
uruaN,1914,NRU,,,,,,,,
uruaN,1915,NRU,,,,,,,,
uruaN,1916,NRU,,,,,,,,
uruaN,1917,NRU,1933,,,,,,,
uruaN,1918,NRU,1935,,,,,,,
uruaN,1919,NRU,1952,,,,,,,
uruaN,1920,NRU,,,,,,,,
uruaN,1921,NRU,2037,,,,,,,
uruaN,1922,NRU,2106,,,,,,,
uruaN,1923,NRU,2193,,,,,,,
uruaN,1924,NRU,2284,,,,,,,
uruaN,1925,NRU,,,,,,,,
uruaN,1926,NRU,2476,,,,,,,
uruaN,1927,NRU,2579,,,,,,,
uruaN,1928,NRU,2686,,,,,,,
uruaN,1929,NRU,,,,,,,,
uruaN,1930,NRU,2839,,,,,,,
uruaN,1931,NRU,2885,,,,,,,
uruaN,1932,NRU,2908,,,,,,,
uruaN,1933,NRU,2908,,,,,,,
uruaN,1934,NRU,,,,,,,,
uruaN,1935,NRU,2908,,,,,,,
uruaN,1936,NRU,2908,,,,,,,
uruaN,1937,NRU,,,,,,,,
uruaN,1938,NRU,2908,,,,,,,
uruaN,1939,NRU,2916,,,,,,,
uruaN,1940,NRU,2931,,,,,,,
uruaN,1941,NRU,,,,,,,,
uruaN,1942,NRU,2988,,,,,,,
uruaN,1943,NRU,3028,,,,,,,
uruaN,1944,NRU,3069,,,,,,,
uruaN,1945,NRU,3111,,,,,,,
uruaN,1946,NRU,,,,,,,,
uruaN,1947,NRU,3195,,,,,,,
uruaN,1948,NRU,3239,,,,,,,
uruaN,1949,NRU,,,,,,,,
uruaN,1950,NRU,3374,,,,,,,
uruaN,1951,NRU,3425,,,,,,,
uruaN,1952,NRU,3534,,,,,,,
uruaN,1953,NRU,,,,,,,,
uruaN,1954,NRU,3721,,,,,,,
uruaN,1955,NRU,3835,,,,,,,
uruaN,1956,NRU,3984,,,,,,,
uruaN,1957,NRU,4136,,,,,,,
uruaN,1958,NRU,4282,,,,,,,
uruaN,1959,NRU,4435,,,,,,,
uruaN,1960,NRU,4604,,,,,,,
uruaN,1961,NRU,4776,,,,,,,
uruaN,1962,NRU,4972,,,,,,,
uruaN,1963,NRU,,,,,,,,
uruaN,1964,NRU,5507,,0.000,0.000,0.000,0.000,0.029,
uruaN,1965,NRU,5825,,0.000,0.000,0.000,0.000,0.033,
uruaN,1966,NRU,6037,,0.000,0.000,0.000,0.000,0.033,
uruaN,1967,NRU,6135,,0.000,0.000,0.000,0.000,0.048,
uruaN,1968,NRU,,,,,,,,
uruaN,1969,NRU,6528,,0.000,0.000,0.000,0.000,0.066,
uruaN,1970,NRU,6682,,,,,,,
uruaN,1971,NRU,6800,,0.000,0.000,0.000,0.000,0.088,
uruaN,1972,NRU,6904,,0.000,0.000,0.000,0.000,0.077,
uruaN,1973,NRU,,,0.000,0.000,0.000,0.000,0.084,
uruaN,1974,NRU,7114,,,,,,,
uruaN,1975,NRU,7218,,,,,,,
uruaN,1976,NRU,7329,,0.000,0.000,0.000,0.000,0.103,
uruaN,1977,NRU,7462,,0.000,0.000,0.000,0.000,0.114,
uruaN,1978,NRU,,,0.000,0.000,0.000,0.000,0.114,
uruaN,1979,NRU,7607,,0.000,0.000,0.000,0.000,0.114,
uruaN,1980,NRU,,,,,,,,
uruaN,1981,NRU,7714,,,,,,,
uruaN,1982,NRU,7694,,,,,,,
uruaN,1983,NRU,7853,,0.000,0.000,0.000,0.000,0.125,
uruaN,1984,NRU,,,0.000,0.000,0.000,0.000,0.125,
uruaN,1985,NRU,,,0.000,0.000,0.000,0.000,0.125,
uruaN,1986,NRU,8554,,0.000,0.000,0.000,0.000,0.161,
uruaN,1987,NRU,8783,,,,,,,
uruaN,1988,NRU,9042,,0.000,0.000,0.000,0.000,0.158,
uruaN,1989,NRU,,,,,,,,
uruaN,1990,NRU,,,0.000,0.000,0.000,0.000,0.125,
uruaN,1991,NRU,,,0.000,0.000,0.000,0.000,0.125,
uruaN,1992,NRU,10152,,,,,,,
uruaN,1993,NRU,,,0.000,0.000,0.000,0.000,0.114,
uruaN,1994,NRU,10294,,0.000,0.000,0.000,0.000,0.110,
uruaN,1995,NRU,10336,,0.000,0.000,0.000,0.000,0.106,
uruaN,1996,NRU,,,0.000,0.000,0.000,0.000,0.103,
uruaN,1997,NRU,10386,,0.000,0.000,0.000,0.000,0.103,
uruaN,1998,NRU,10400,,0.000,0.000,0.000,0.000,0.099,
uruaN,1999,NRU,10405,,,,,,,
sdnalrehteN,1846,NLD,,10805949440.000,0.000,2.869,0.000,0.000,0.000,
sdnalrehteN,1847,NLD,3032967,10886694912.000,0.000,3.869,0.000,0.000,0.000,
sdnalrehteN,1848,NLD,3054543,11054537728.000,0.000,3.649,0.000,0.000,0.000,
sdnalrehteN,1849,NLD,3076130,11408883712.000,,,,,,
sdnalrehteN,1850,NLD,3097727,11707341824.000,0.000,3.136,0.000,0.000,0.000,
sdnalrehteN,1851,NLD,,12011922432.000,0.000,3.118,0.000,0.000,0.000,
sdnalrehteN,1852,NLD,,12002929664.000,0.000,3.763,0.000,0.000,0.000,
sdnalrehteN,1853,NLD,3162293,11830576128.000,,,,,,
